epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.0017285346984863281 ; True
0.95 ; 2 ; 0.0017216205596923828 ; True
0.9 ; 2 ; 0.001710653305053711 ; True
0.85 ; 2 ; 0.0017092227935791016 ; True
0.8 ; 2 ; 0.0017242431640625 ; True
0.75 ; 2 ; 0.0017197132110595703 ; True
0.7 ; 2 ; 0.0017058849334716797 ; True
0.65 ; 2 ; 0.0017278194427490234 ; True
0.6 ; 2 ; 0.001712799072265625 ; True
0.55 ; 2 ; 0.0017347335815429688 ; True
0.5 ; 3 ; 0.0029802322387695312 ; True
0.45 ; 3 ; 0.0029768943786621094 ; True
0.4 ; 3 ; 0.002972841262817383 ; True
0.35 ; 3 ; 0.002959728240966797 ; True
0.3 ; 4 ; 0.004194974899291992 ; True
0.25 ; 5 ; 0.005947589874267578 ; True
0.2 ; 6 ; 0.0073506832122802734 ; True
0.15 ; 7 ; 0.009412765502929688 ; True
0.1 ; 11 ; 0.01969146728515625 ; True
0.05 ; 26 ; 0.15070652961730957 ; True
