epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.0017702579498291016 ; True
0.95 ; 2 ; 0.0017020702362060547 ; True
0.9 ; 2 ; 0.0016825199127197266 ; True
0.85 ; 2 ; 0.0017261505126953125 ; True
0.8 ; 2 ; 0.001689910888671875 ; True
0.75 ; 2 ; 0.0016832351684570312 ; True
0.7 ; 2 ; 0.0016982555389404297 ; True
0.65 ; 2 ; 0.0016951560974121094 ; True
0.6 ; 2 ; 0.0017008781433105469 ; True
0.55 ; 2 ; 0.0017125606536865234 ; True
0.5 ; 3 ; 0.0029573440551757812 ; True
0.45 ; 3 ; 0.0029234886169433594 ; True
0.4 ; 3 ; 0.002973794937133789 ; True
0.35 ; 3 ; 0.0029001235961914062 ; True
0.3 ; 4 ; 0.004178047180175781 ; True
0.25 ; 5 ; 0.005975961685180664 ; True
0.2 ; 6 ; 0.007310628890991211 ; True
0.15 ; 7 ; 0.009345293045043945 ; True
0.1 ; 11 ; 0.02001047134399414 ; True
0.05 ; 25 ; 0.13541197776794434 ; True
