epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.002044677734375 ; True
0.95 ; 2 ; 0.0018892288208007812 ; True
0.9 ; 2 ; 0.0018792152404785156 ; True
0.85 ; 2 ; 0.0018994808197021484 ; True
0.8 ; 2 ; 0.0018620491027832031 ; True
0.75 ; 2 ; 0.0018820762634277344 ; True
0.7 ; 2 ; 0.001901388168334961 ; True
0.65 ; 2 ; 0.0018498897552490234 ; True
0.6 ; 2 ; 0.0017409324645996094 ; True
0.55 ; 2 ; 0.001706838607788086 ; True
0.5 ; 2 ; 0.0024225711822509766 ; True
0.45 ; 3 ; 0.0038204193115234375 ; True
0.4 ; 3 ; 0.003630399703979492 ; True
0.35 ; 3 ; 0.0035932064056396484 ; True
0.3 ; 4 ; 0.005645036697387695 ; True
0.25 ; 5 ; 0.008624553680419922 ; True
0.2 ; 6 ; 0.013554811477661133 ; True
0.15 ; 8 ; 0.0270998477935791 ; True
0.1 ; 11 ; 0.07098507881164551 ; True
0.05 ; 25 ; 1.038862705230713 ; True
