epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.0017230510711669922 ; True
0.95 ; 2 ; 0.0018589496612548828 ; True
0.9 ; 2 ; 0.001787424087524414 ; True
0.85 ; 2 ; 0.0018301010131835938 ; True
0.8 ; 2 ; 0.0017819404602050781 ; True
0.75 ; 2 ; 0.0018072128295898438 ; True
0.7 ; 2 ; 0.0017523765563964844 ; True
0.65 ; 2 ; 0.0018224716186523438 ; True
0.6 ; 2 ; 0.0017549991607666016 ; True
0.55 ; 2 ; 0.0017893314361572266 ; True
0.5 ; 3 ; 0.0036382675170898438 ; True
0.45 ; 3 ; 0.0036101341247558594 ; True
0.4 ; 3 ; 0.0036618709564208984 ; True
0.35 ; 3 ; 0.0035626888275146484 ; True
0.3 ; 4 ; 0.005831718444824219 ; True
0.25 ; 5 ; 0.009858369827270508 ; True
0.2 ; 6 ; 0.013359546661376953 ; True
0.15 ; 7 ; 0.019895076751708984 ; True
0.1 ; 11 ; 0.06929278373718262 ; True
0.05 ; 24 ; 0.9184579849243164 ; True
