epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.0018792152404785156 ; True
0.95 ; 2 ; 0.0018901824951171875 ; True
0.9 ; 2 ; 0.0017113685607910156 ; True
0.85 ; 2 ; 0.0016663074493408203 ; True
0.8 ; 2 ; 0.0016858577728271484 ; True
0.75 ; 2 ; 0.001605987548828125 ; True
0.7 ; 2 ; 0.0015969276428222656 ; True
0.65 ; 2 ; 0.0015285015106201172 ; True
0.6 ; 2 ; 0.0014874935150146484 ; True
0.55 ; 2 ; 0.0015077590942382812 ; True
0.5 ; 2 ; 0.0014803409576416016 ; True
0.45 ; 3 ; 0.003000497817993164 ; True
0.4 ; 3 ; 0.002960205078125 ; True
0.35 ; 3 ; 0.0029096603393554688 ; True
0.3 ; 4 ; 0.0041713714599609375 ; True
0.25 ; 5 ; 0.006883144378662109 ; True
0.2 ; 6 ; 0.0073413848876953125 ; True
0.15 ; 7 ; 0.010381698608398438 ; True
0.1 ; 11 ; 0.020062923431396484 ; True
0.05 ; 25 ; 0.13317584991455078 ; True
