epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.001764059066772461 ; True
0.95 ; 2 ; 0.001745462417602539 ; True
0.9 ; 2 ; 0.001651763916015625 ; True
0.85 ; 2 ; 0.0018737316131591797 ; True
0.8 ; 2 ; 0.0018649101257324219 ; True
0.75 ; 2 ; 0.0016689300537109375 ; True
0.7 ; 2 ; 0.0017168521881103516 ; True
0.65 ; 2 ; 0.0016722679138183594 ; True
0.6 ; 2 ; 0.0016789436340332031 ; True
0.55 ; 2 ; 0.0016472339630126953 ; True
0.5 ; 3 ; 0.003762483596801758 ; True
0.45 ; 3 ; 0.0036296844482421875 ; True
0.4 ; 3 ; 0.0035827159881591797 ; True
0.35 ; 4 ; 0.005627870559692383 ; True
0.3 ; 4 ; 0.005789518356323242 ; True
0.25 ; 5 ; 0.00949406623840332 ; True
0.2 ; 6 ; 0.013707637786865234 ; True
0.15 ; 7 ; 0.020280122756958008 ; True
0.1 ; 11 ; 0.07158017158508301 ; True
0.05 ; 25 ; 1.0601186752319336 ; True
