epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.0017368793487548828 ; True
0.95 ; 2 ; 0.0017223358154296875 ; True
0.9 ; 2 ; 0.0017371177673339844 ; True
0.85 ; 2 ; 0.001725912094116211 ; True
0.8 ; 2 ; 0.001718282699584961 ; True
0.75 ; 2 ; 0.0019674301147460938 ; True
0.7 ; 2 ; 0.0017631053924560547 ; True
0.65 ; 2 ; 0.0018019676208496094 ; True
0.6 ; 2 ; 0.0017275810241699219 ; True
0.55 ; 2 ; 0.0017130374908447266 ; True
0.5 ; 3 ; 0.0029642581939697266 ; True
0.45 ; 3 ; 0.0030755996704101562 ; True
0.4 ; 3 ; 0.0029866695404052734 ; True
0.35 ; 3 ; 0.0030295848846435547 ; True
0.3 ; 4 ; 0.004213094711303711 ; True
0.25 ; 4 ; 0.004212141036987305 ; True
0.2 ; 6 ; 0.007269859313964844 ; True
0.15 ; 7 ; 0.009775638580322266 ; True
0.1 ; 11 ; 0.02001476287841797 ; True
0.05 ; 26 ; 0.15015649795532227 ; True
