epsilon ; nb messages ; time (sec) ; correct
0.5 ; 3 ; 0.009743452072143555 ; True
0.495 ; 3 ; 0.0072062015533447266 ; True
0.49 ; 3 ; 0.007142543792724609 ; True
0.485 ; 3 ; 0.007172346115112305 ; True
0.48 ; 3 ; 0.007147550582885742 ; True
0.475 ; 3 ; 0.00713038444519043 ; True
0.47 ; 3 ; 0.007225513458251953 ; True
0.465 ; 3 ; 0.0071179866790771484 ; True
0.46 ; 3 ; 0.0071353912353515625 ; True
0.455 ; 3 ; 0.007129669189453125 ; True
0.45 ; 3 ; 0.0071430206298828125 ; True
0.445 ; 3 ; 0.006937980651855469 ; True
0.44 ; 3 ; 0.007113933563232422 ; True
0.435 ; 3 ; 0.0072209835052490234 ; True
0.43 ; 3 ; 0.0071566104888916016 ; True
0.425 ; 3 ; 0.007586479187011719 ; True
0.42 ; 3 ; 0.0071849822998046875 ; True
0.415 ; 3 ; 0.0070972442626953125 ; True
0.41 ; 3 ; 0.007163286209106445 ; True
0.405 ; 3 ; 0.007123470306396484 ; True
0.4 ; 3 ; 0.0072062015533447266 ; True
0.395 ; 3 ; 0.007185220718383789 ; True
0.39 ; 3 ; 0.0071392059326171875 ; True
0.385 ; 3 ; 0.007224321365356445 ; True
0.38 ; 3 ; 0.007153034210205078 ; True
0.375 ; 3 ; 0.007184505462646484 ; True
0.37 ; 3 ; 0.007112264633178711 ; True
0.365 ; 3 ; 0.007166385650634766 ; True
0.36 ; 3 ; 0.007220268249511719 ; True
0.355 ; 3 ; 0.007130146026611328 ; True
0.35 ; 3 ; 0.0072100162506103516 ; True
0.345 ; 3 ; 0.0072443485260009766 ; True
0.34 ; 3 ; 0.007134675979614258 ; True
0.335 ; 4 ; 0.012762308120727539 ; True
0.33 ; 4 ; 0.009797334671020508 ; True
0.325 ; 4 ; 0.010462760925292969 ; True
0.32 ; 4 ; 0.010463476181030273 ; True
0.315 ; 4 ; 0.009737730026245117 ; True
0.31 ; 4 ; 0.010433673858642578 ; True
0.305 ; 4 ; 0.010444402694702148 ; True
0.3 ; 4 ; 0.00971841812133789 ; True
0.295 ; 4 ; 0.010352611541748047 ; True
0.29 ; 4 ; 0.01011204719543457 ; True
0.285 ; 4 ; 0.010445833206176758 ; True
0.28 ; 4 ; 0.01040196418762207 ; True
0.275 ; 4 ; 0.009824037551879883 ; True
0.27 ; 4 ; 0.009752035140991211 ; True
0.265 ; 4 ; 0.01045083999633789 ; True
0.26 ; 4 ; 0.010441303253173828 ; True
0.255 ; 5 ; 0.017531871795654297 ; True
0.25 ; 5 ; 0.013321399688720703 ; True
0.245 ; 5 ; 0.013347864151000977 ; True
0.24 ; 5 ; 0.013423442840576172 ; True
0.235 ; 5 ; 0.013238906860351562 ; True
0.23 ; 5 ; 0.013176679611206055 ; True
0.225 ; 5 ; 0.013309478759765625 ; True
0.22 ; 5 ; 0.013281822204589844 ; True
0.215 ; 5 ; 0.013309955596923828 ; True
0.21 ; 5 ; 0.013367652893066406 ; True
0.205 ; 6 ; 0.02019023895263672 ; True
0.2 ; 6 ; 0.01738572120666504 ; True
0.195 ; 6 ; 0.01708078384399414 ; True
0.19 ; 6 ; 0.017483949661254883 ; True
0.185 ; 6 ; 0.017809391021728516 ; True
0.18 ; 6 ; 0.017295122146606445 ; True
0.175 ; 6 ; 0.017487525939941406 ; True
0.17 ; 7 ; 0.024211406707763672 ; True
0.165 ; 7 ; 0.02148914337158203 ; True
0.16 ; 7 ; 0.0214078426361084 ; True
0.155 ; 7 ; 0.02139735221862793 ; True
0.15 ; 8 ; 0.028722047805786133 ; True
0.145 ; 8 ; 0.02611517906188965 ; True
0.14 ; 8 ; 0.026203393936157227 ; True
0.135 ; 9 ; 0.0339815616607666 ; True
0.13 ; 9 ; 0.03131532669067383 ; True
0.125 ; 9 ; 0.030985355377197266 ; True
0.12 ; 9 ; 0.030750036239624023 ; True
0.115 ; 10 ; 0.039699554443359375 ; True
0.11 ; 11 ; 0.04613351821899414 ; True
0.105 ; 11 ; 0.04401707649230957 ; True
0.1 ; 11 ; 0.044336795806884766 ; True
0.095 ; 12 ; 0.05464315414428711 ; True
0.09 ; 13 ; 0.06173300743103027 ; True
0.085 ; 14 ; 0.07284760475158691 ; True
0.08 ; 15 ; 0.08230471611022949 ; True
0.075 ; 16 ; 0.09624910354614258 ; True
0.07 ; 17 ; 0.10887980461120605 ; True
0.065 ; 19 ; 0.13868069648742676 ; True
0.06 ; 22 ; 0.1938941478729248 ; True
0.055 ; 26 ; 0.2932131290435791 ; True
0.05 ; 27 ; 0.32446718215942383 ; True
0.045 ; 32 ; 0.5131874084472656 ; True
0.04 ; 36 ; 0.7181649208068848 ; True
0.035 ; 52 ; 2.048959255218506 ; True
0.03 ; 86 ; 165.87089586257935 ; False
