epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.008273601531982422 ; True
0.95 ; 2 ; 0.006228923797607422 ; True
0.9 ; 2 ; 0.004228115081787109 ; True
0.85 ; 2 ; 0.0041086673736572266 ; True
0.8 ; 2 ; 0.0041010379791259766 ; True
0.75 ; 2 ; 0.00408172607421875 ; True
0.7 ; 2 ; 0.003962039947509766 ; True
0.65 ; 2 ; 0.004090785980224609 ; True
0.6 ; 2 ; 0.00406336784362793 ; True
0.55 ; 2 ; 0.004087686538696289 ; True
0.5 ; 3 ; 0.005830526351928711 ; True
0.45 ; 3 ; 0.004461765289306641 ; True
0.4 ; 3 ; 0.014522552490234375 ; True
0.35 ; 3 ; 0.012896537780761719 ; True
0.3 ; 4 ; 0.007664680480957031 ; True
0.25 ; 5 ; 0.007421970367431641 ; True
0.2 ; 6 ; 0.009139537811279297 ; True
0.15 ; 8 ; 0.018245458602905273 ; True
0.1 ; 12 ; 0.05968189239501953 ; True
0.09 ; 14 ; 0.09651565551757812 ; True
0.08 ; 16 ; 0.15201425552368164 ; True
0.07 ; 18 ; 0.22113680839538574 ; True
0.06 ; 23 ; 0.503312349319458 ; True
0.05 ; 27 ; 0.9355623722076416 ; True
0.04 ; 43 ; 128.280424118042 ; False
