epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.009026527404785156 ; True
0.95 ; 2 ; 0.00858449935913086 ; True
0.9 ; 2 ; 0.008906126022338867 ; True
0.85 ; 2 ; 0.008699655532836914 ; True
0.8 ; 2 ; 0.008867740631103516 ; True
0.75 ; 2 ; 0.008674383163452148 ; True
0.7 ; 2 ; 0.00853276252746582 ; True
0.65 ; 2 ; 0.00845026969909668 ; True
0.6 ; 2 ; 0.00852060317993164 ; True
0.55 ; 2 ; 0.008574962615966797 ; True
0.5 ; 2 ; 0.008403539657592773 ; True
0.45 ; 3 ; 0.017409563064575195 ; True
0.4 ; 3 ; 0.017178773880004883 ; True
0.35 ; 3 ; 0.017760276794433594 ; True
0.3 ; 4 ; 0.025681495666503906 ; True
0.25 ; 5 ; 0.03767991065979004 ; True
0.2 ; 6 ; 0.04897618293762207 ; True
0.15 ; 7 ; 0.04805135726928711 ; True
0.1 ; 11 ; 0.12814116477966309 ; True
0.05 ; 25 ; 0.8224458694458008 ; True
