epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.009206056594848633 ; True
0.95 ; 2 ; 0.009179830551147461 ; True
0.9 ; 2 ; 0.010025262832641602 ; True
0.85 ; 2 ; 0.009775876998901367 ; True
0.8 ; 2 ; 0.008599281311035156 ; True
0.75 ; 2 ; 0.008803606033325195 ; True
0.7 ; 2 ; 0.012538909912109375 ; True
0.65 ; 2 ; 0.008727073669433594 ; True
0.6 ; 2 ; 0.008741378784179688 ; True
0.55 ; 2 ; 0.008943796157836914 ; True
0.5 ; 2 ; 0.008682012557983398 ; True
0.45 ; 3 ; 0.021593570709228516 ; True
0.4 ; 3 ; 0.01762986183166504 ; True
0.35 ; 3 ; 0.017498254776000977 ; True
0.3 ; 4 ; 0.026373863220214844 ; True
0.25 ; 5 ; 0.02982306480407715 ; True
0.2 ; 6 ; 0.04793429374694824 ; True
0.15 ; 8 ; 0.039964914321899414 ; True
0.1 ; 11 ; 0.13623619079589844 ; True
0.05 ; 25 ; 0.8328125476837158 ; True
