epsilon ; nb messages ; time (sec) ; correct
0.95 ; 2 ; 0.005326032638549805 ; True
0.9 ; 2 ; 0.005507469177246094 ; True
0.85 ; 2 ; 0.005269765853881836 ; True
0.8 ; 2 ; 0.0053632259368896484 ; True
0.75 ; 2 ; 0.005292654037475586 ; True
0.7 ; 2 ; 0.005316734313964844 ; True
0.65 ; 2 ; 0.005323648452758789 ; True
0.6 ; 2 ; 0.005250692367553711 ; True
0.55 ; 2 ; 0.006001472473144531 ; True
0.5 ; 3 ; 0.011502981185913086 ; True
0.45 ; 3 ; 0.011339902877807617 ; True
0.4 ; 3 ; 0.0115966796875 ; True
0.35 ; 3 ; 0.01143503189086914 ; True
0.3 ; 4 ; 0.019304990768432617 ; True
0.25 ; 4 ; 0.019997358322143555 ; True
0.2 ; 6 ; 0.04653000831604004 ; True
0.15 ; 7 ; 0.12093567848205566 ; True
0.1 ; 11 ; 0.3966679573059082 ; True
0.05 ; 25 ; 4.963740348815918 ; True
