epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.00888371467590332 ; True
0.95 ; 2 ; 0.011105537414550781 ; True
0.9 ; 2 ; 0.008576154708862305 ; True
0.85 ; 2 ; 0.008436918258666992 ; True
0.8 ; 2 ; 0.008713245391845703 ; True
0.75 ; 2 ; 0.008398056030273438 ; True
0.7 ; 2 ; 0.00837564468383789 ; True
0.65 ; 2 ; 0.00867605209350586 ; True
0.6 ; 2 ; 0.008919954299926758 ; True
0.55 ; 2 ; 0.008476972579956055 ; True
0.5 ; 3 ; 0.017471790313720703 ; True
0.45 ; 3 ; 0.016971588134765625 ; True
0.4 ; 3 ; 0.017304420471191406 ; True
0.35 ; 3 ; 0.017391204833984375 ; True
0.3 ; 4 ; 0.02549600601196289 ; True
0.25 ; 5 ; 0.03777170181274414 ; True
0.2 ; 6 ; 0.047695159912109375 ; True
0.15 ; 7 ; 0.06092953681945801 ; True
0.1 ; 11 ; 0.09960198402404785 ; True
0.05 ; 24 ; 0.7462306022644043 ; True
