epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.010468006134033203 ; True
0.95 ; 2 ; 0.00946950912475586 ; True
0.9 ; 2 ; 0.00959634780883789 ; True
0.85 ; 2 ; 0.009376764297485352 ; True
0.8 ; 2 ; 0.009273529052734375 ; True
0.75 ; 2 ; 0.009212255477905273 ; True
0.7 ; 2 ; 0.009395122528076172 ; True
0.65 ; 2 ; 0.00931692123413086 ; True
0.6 ; 2 ; 0.009320735931396484 ; True
0.55 ; 2 ; 0.009577035903930664 ; True
0.5 ; 3 ; 0.021058082580566406 ; True
0.45 ; 3 ; 0.021063566207885742 ; True
0.4 ; 3 ; 0.020654916763305664 ; True
0.35 ; 3 ; 0.021030902862548828 ; True
0.3 ; 4 ; 0.03501391410827637 ; True
0.25 ; 5 ; 0.0573735237121582 ; True
0.2 ; 6 ; 0.08258771896362305 ; True
0.15 ; 7 ; 0.11350131034851074 ; True
0.1 ; 11 ; 0.398576021194458 ; True
0.05 ; 25 ; 4.960950136184692 ; True
