epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.00897073745727539 ; True
0.95 ; 2 ; 0.008523225784301758 ; True
0.9 ; 2 ; 0.008500337600708008 ; True
0.85 ; 2 ; 0.008638858795166016 ; True
0.8 ; 2 ; 0.008561372756958008 ; True
0.75 ; 2 ; 0.008522987365722656 ; True
0.7 ; 2 ; 0.008786678314208984 ; True
0.65 ; 2 ; 0.008833646774291992 ; True
0.6 ; 2 ; 0.008535623550415039 ; True
0.55 ; 2 ; 0.008584976196289062 ; True
0.5 ; 3 ; 0.017426252365112305 ; True
0.45 ; 3 ; 0.01748347282409668 ; True
0.4 ; 3 ; 0.01686549186706543 ; True
0.35 ; 3 ; 0.01737213134765625 ; True
0.3 ; 4 ; 0.02573084831237793 ; True
0.25 ; 5 ; 0.037731170654296875 ; True
0.2 ; 5 ; 0.02824878692626953 ; True
0.15 ; 7 ; 0.06262755393981934 ; True
0.1 ; 11 ; 0.12842559814453125 ; True
0.05 ; 24 ; 0.7553703784942627 ; True
