epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.008967161178588867 ; True
0.95 ; 2 ; 0.00879669189453125 ; True
0.9 ; 2 ; 0.008738040924072266 ; True
0.85 ; 2 ; 0.008681774139404297 ; True
0.8 ; 2 ; 0.00849008560180664 ; True
0.75 ; 2 ; 0.008538484573364258 ; True
0.7 ; 2 ; 0.008831024169921875 ; True
0.65 ; 2 ; 0.009006977081298828 ; True
0.6 ; 2 ; 0.008541107177734375 ; True
0.55 ; 2 ; 0.008674144744873047 ; True
0.5 ; 2 ; 0.008935213088989258 ; True
0.45 ; 3 ; 0.01758122444152832 ; True
0.4 ; 3 ; 0.0174868106842041 ; True
0.35 ; 3 ; 0.017782926559448242 ; True
0.3 ; 4 ; 0.02652287483215332 ; True
0.25 ; 4 ; 0.02642226219177246 ; True
0.2 ; 6 ; 0.04829001426696777 ; True
0.15 ; 7 ; 0.06255388259887695 ; True
0.1 ; 11 ; 0.12745976448059082 ; True
0.05 ; 25 ; 0.8175015449523926 ; True
