epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.011026620864868164 ; True
0.95 ; 2 ; 0.01006937026977539 ; True
0.9 ; 2 ; 0.009534120559692383 ; True
0.85 ; 2 ; 0.010209083557128906 ; True
0.8 ; 2 ; 0.009242773056030273 ; True
0.75 ; 2 ; 0.009637594223022461 ; True
0.7 ; 2 ; 0.009571552276611328 ; True
0.65 ; 2 ; 0.009594917297363281 ; True
0.6 ; 2 ; 0.009801864624023438 ; True
0.55 ; 2 ; 0.009646415710449219 ; True
0.5 ; 3 ; 0.020879745483398438 ; True
0.45 ; 3 ; 0.022666215896606445 ; True
0.4 ; 3 ; 0.021205663681030273 ; True
0.35 ; 3 ; 0.021909713745117188 ; True
0.3 ; 4 ; 0.03516793251037598 ; True
0.25 ; 5 ; 0.055753469467163086 ; True
0.2 ; 6 ; 0.0818934440612793 ; True
0.15 ; 7 ; 0.11812806129455566 ; True
0.1 ; 11 ; 0.3797581195831299 ; True
0.05 ; 26 ; 5.652479648590088 ; True
