epsilon ; nb messages ; time (sec) ; correct
1.0 ; 2 ; 0.008716106414794922 ; True
0.95 ; 2 ; 0.008566617965698242 ; True
0.9 ; 2 ; 0.009004831314086914 ; True
0.85 ; 2 ; 0.00845479965209961 ; True
0.8 ; 2 ; 0.008479118347167969 ; True
0.75 ; 2 ; 0.00849771499633789 ; True
0.7 ; 2 ; 0.008378982543945312 ; True
0.65 ; 2 ; 0.008426189422607422 ; True
0.6 ; 2 ; 0.008411169052124023 ; True
0.55 ; 2 ; 0.008363485336303711 ; True
0.5 ; 2 ; 0.008398294448852539 ; True
0.45 ; 3 ; 0.009496688842773438 ; True
0.4 ; 3 ; 0.017606258392333984 ; True
0.35 ; 3 ; 0.013467550277709961 ; True
0.3 ; 4 ; 0.013788461685180664 ; True
0.25 ; 5 ; 0.019692182540893555 ; True
0.2 ; 6 ; 0.025199174880981445 ; True
0.15 ; 7 ; 0.03296041488647461 ; True
0.1 ; 11 ; 0.06881833076477051 ; True
0.05 ; 25 ; 0.822951078414917 ; True
