epsilon ; nb messages ; time (sec) ; correct
0.95 ; 2 ; 0.0009653568267822266 ; True
0.9 ; 2 ; 0.0009322166442871094 ; True
0.85 ; 2 ; 0.0008747577667236328 ; True
0.8 ; 2 ; 0.0012221336364746094 ; True
0.75 ; 2 ; 0.0021615028381347656 ; True
0.7 ; 2 ; 0.0017979145050048828 ; True
0.65 ; 2 ; 0.002125978469848633 ; True
0.6 ; 2 ; 0.0017518997192382812 ; True
0.55 ; 2 ; 0.0009846687316894531 ; True
0.5 ; 3 ; 0.0022187232971191406 ; True
0.45 ; 3 ; 0.0016026496887207031 ; True
0.4 ; 3 ; 0.0016918182373046875 ; True
0.35 ; 3 ; 0.0018191337585449219 ; True
0.3 ; 4 ; 0.002317190170288086 ; True
0.25 ; 5 ; 0.0031790733337402344 ; True
0.2 ; 6 ; 0.0041539669036865234 ; True
0.15 ; 8 ; 0.006669044494628906 ; True
0.1 ; 11 ; 0.013028860092163086 ; True
0.09 ; 13 ; 0.018283605575561523 ; True
0.08 ; 15 ; 0.02484917640686035 ; True
0.07 ; 18 ; 0.03897261619567871 ; True
0.06 ; 20 ; 0.05065011978149414 ; True
0.05 ; 26 ; 0.10409307479858398 ; True
0.04 ; 34 ; 0.21973252296447754 ; True
0.03 ; 73 ; 2.1442971229553223 ; True
0.02 ; 80 ; 71.0449891090393 ; False
